b,dgp_num,T_0,estimator,true_te,rel_year,estimate,std.error,ci_lower,ci_upper,selected_p
70,11,4,QLD ($p$ estimated),1,0,0.6060793877040048,0.61760789714516,-0.6044320907005086,1.8165908661085184,2
71,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.6240048701366239,0.23076026046608344,0.1717147596231004,1.0762949806501474,NA
71,11,4,QLD ($p$ known),1,0,1.2084282504225794,0.6535257752622412,-0.07248226909141331,2.4893387699365723,2
71,11,4,QLD ($p$ estimated),1,0,1.2084282504225794,0.6535257752622412,-0.07248226909141331,2.4893387699365723,2
72,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.241456682822658,0.2045727086155728,0.8404941739361353,1.6424191917091808,NA
72,11,4,QLD ($p$ known),1,0,1.227532808873652,0.3960096652188193,0.45135386504476616,2.0037117527025377,2
72,11,4,QLD ($p$ estimated),1,0,1.227532808873652,0.3960096652188193,0.45135386504476616,2.0037117527025377,2
73,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.9098126880326084,0.21141511259628773,0.4954390673438844,1.3241863087213324,NA
73,11,4,QLD ($p$ known),1,0,0.8322588660947722,0.8122195491489858,-0.7596914502372399,2.424209182426784,2
73,11,4,QLD ($p$ estimated),1,0,0.8322588660947722,0.8122195491489858,-0.7596914502372399,2.424209182426784,2
74,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.2964681494774777,0.2006279425306832,0.9032373821173384,1.6896989168376166,NA
74,11,4,QLD ($p$ known),1,0,1.4762513320667252,0.46852170088398265,0.5579487983341193,2.394553865799331,2
74,11,4,QLD ($p$ estimated),1,0,1.4762513320667252,0.46852170088398265,0.5579487983341193,2.394553865799331,2
75,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.421941140089102,0.2235753187928888,0.98373351525504,1.860148764923164,NA
75,11,4,QLD ($p$ known),1,0,2.4264461633802106,0.7798122690324788,0.8980141160765522,3.954878210683869,2
75,11,4,QLD ($p$ estimated),1,0,2.4264461633802106,0.7798122690324788,0.8980141160765522,3.954878210683869,2
76,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.2232363206888617,0.20973197683472555,0.8121616460927994,1.6343109952849235,NA
76,11,4,QLD ($p$ known),1,0,1.199134397881997,0.5547230815783439,0.111877157988443,2.286391637775551,2
76,11,4,QLD ($p$ estimated),1,0,1.199134397881997,0.5547230815783439,0.111877157988443,2.286391637775551,2
77,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.336527021152292,0.1940871865794221,0.9561161354566248,1.716937906847959,NA
77,11,4,QLD ($p$ known),1,0,0.5438115238472659,0.8362159327597165,-1.0951717043617784,2.1827947520563105,2
77,11,4,QLD ($p$ estimated),1,0,0.5438115238472659,0.8362159327597165,-1.0951717043617784,2.1827947520563105,2
78,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0025039300451657,0.20670538482166131,0.5973613757947094,1.4076464842956216,NA
78,11,4,QLD ($p$ known),1,0,2.5577258174617956,0.6455872660286686,1.2923747760456052,3.823076858877986,2
78,11,4,QLD ($p$ estimated),1,0,2.5577258174617956,0.6455872660286686,1.2923747760456052,3.823076858877986,2
79,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.9461698756572264,0.21779622903149656,0.5192892667554934,1.3730504845589595,NA
79,11,4,QLD ($p$ known),1,0,-0.0687338089939975,0.9461417217035804,-1.923171583533015,1.78570396554502,2
79,11,4,QLD ($p$ estimated),1,0,-0.0687338089939975,0.9461417217035804,-1.923171583533015,1.78570396554502,2
80,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.3932335314201292,0.1924728423066778,1.015986760499041,1.7704803023412177,NA
80,11,4,QLD ($p$ known),1,0,1.1297153152866202,0.4530500529137349,0.2417372115756999,2.01769341899754,2
80,11,4,QLD ($p$ estimated),1,0,1.1297153152866202,0.4530500529137349,0.2417372115756999,2.01769341899754,2
81,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.79308065600892,0.22571790531309177,0.35067356159526014,1.23548775042258,NA
81,11,4,QLD ($p$ known),1,0,1.1911480323031576,0.5300348816368975,0.15227966429483852,2.2300164003114764,2
81,11,4,QLD ($p$ estimated),1,0,1.1911480323031576,0.5300348816368975,0.15227966429483852,2.2300164003114764,2
82,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.9498701556600654,0.20594951559645705,0.5462091050910096,1.3535312062291212,NA
82,11,4,QLD ($p$ known),1,0,0.2035331476220207,0.5068024587970013,-0.7897996716201017,1.1968659668641433,2
82,11,4,QLD ($p$ estimated),1,0,0.2035331476220207,0.5068024587970013,-0.7897996716201017,1.1968659668641433,2
83,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.2947317057526928,0.22370067194299303,0.8562783887444264,1.733185022760959,NA
83,11,4,QLD ($p$ known),1,0,0.8674538357262909,0.477683553045084,-0.06880592824207377,1.8037135996946552,2
83,11,4,QLD ($p$ estimated),1,0,0.8674538357262909,0.477683553045084,-0.06880592824207377,1.8037135996946552,2
84,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.8300793145611395,0.21807870856805472,0.40264504576775223,1.2575135833545268,NA
84,11,4,QLD ($p$ known),1,0,2.3534147971573645,1.199028724207621,0.00331849771042724,4.703511096604302,2
84,11,4,QLD ($p$ estimated),1,0,2.3534147971573645,1.199028724207621,0.00331849771042724,4.703511096604302,2
85,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.033158047964119,0.2030288347583584,0.6352215318377364,1.4310945640905013,NA
85,11,4,QLD ($p$ known),1,0,1.0672746783905287,0.8368177726775035,-0.572888156057378,2.7074375128384354,2
85,11,4,QLD ($p$ estimated),1,0,1.0672746783905287,0.8368177726775035,-0.572888156057378,2.7074375128384354,2
86,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.5553454252513628,0.20712216952865103,1.1493859729752067,1.9613048775275188,NA
86,11,4,QLD ($p$ known),1,0,1.6464990564319653,0.4410060245643432,0.7821272482858527,2.5108708645780777,2
86,11,4,QLD ($p$ estimated),1,0,1.6464990564319653,0.4410060245643432,0.7821272482858527,2.5108708645780777,2
87,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.9212310372436848,0.20513719412413817,0.519162136760374,1.3232999377269956,NA
87,11,4,QLD ($p$ known),1,0,1.0662068847030142,0.5167997997758944,0.05327927714226122,2.0791344922637673,2
87,11,4,QLD ($p$ estimated),1,0,1.0662068847030142,0.5167997997758944,0.05327927714226122,2.0791344922637673,2
88,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.808518858606732,0.21210982473659745,0.392783602123001,1.2242541150904631,NA
88,11,4,QLD ($p$ known),1,0,0.4728940356654985,0.4189243920124774,-0.34819777267895713,1.293985844009954,2
88,11,4,QLD ($p$ estimated),1,0,0.4728940356654985,0.4189243920124774,-0.34819777267895713,1.293985844009954,2
89,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0094162486353515,0.20951003895472564,0.5987765722840892,1.4200559249866138,NA
89,11,4,QLD ($p$ known),1,0,0.9909486357327212,0.4345915416136744,0.13914921416991954,1.842748057295523,2
89,11,4,QLD ($p$ estimated),1,0,0.9909486357327212,0.4345915416136744,0.13914921416991954,1.842748057295523,2
90,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.7456329903447696,0.27264813340865457,0.2112426488638066,1.2800233318257326,NA
90,11,4,QLD ($p$ known),1,0,0.7295818357012047,0.9073023209731828,-1.0487307134062334,2.507894384808643,2
90,11,4,QLD ($p$ estimated),1,0,0.7295818357012047,0.9073023209731828,-1.0487307134062334,2.507894384808643,2
91,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.8844082817225651,0.18505556628697287,0.5216993718000984,1.247117191645032,NA
91,11,4,QLD ($p$ known),1,0,0.2632713624750208,0.8816036413730255,-1.464671774616109,1.991214499566151,2
91,11,4,QLD ($p$ estimated),1,0,0.2632713624750208,0.8816036413730255,-1.464671774616109,1.991214499566151,2
92,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0959593189539207,0.20695498688403105,0.6903275446612198,1.5015910932466217,NA
92,11,4,QLD ($p$ known),1,0,2.244144212810169,0.8106218660393976,0.6553253553729497,3.832963070247388,2
92,11,4,QLD ($p$ estimated),1,0,2.244144212810169,0.8106218660393976,0.6553253553729497,3.832963070247388,2
93,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0675448808932653,0.19218616644512904,0.6908599946608123,1.4442297671257185,NA
93,11,4,QLD ($p$ known),1,0,1.5688156768377424,0.6408685041151009,0.3127134087721446,2.82491794490334,2
93,11,4,QLD ($p$ estimated),1,0,1.5688156768377424,0.6408685041151009,0.3127134087721446,2.82491794490334,2
94,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.8028664242267929,0.1839195589668471,0.4423840886517725,1.1633487598018133,NA
94,11,4,QLD ($p$ known),1,0,0.9886176486293016,0.3508593100813139,0.30093340086992637,1.6763018963886769,2
94,11,4,QLD ($p$ estimated),1,0,0.9886176486293016,0.3508593100813139,0.30093340086992637,1.6763018963886769,2
95,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.45755943286838624,0.2179303984494309,0.03041585190750162,0.8847030138292709,NA
95,11,4,QLD ($p$ known),1,0,0.05512530630260335,0.4941490661828918,-0.9134068634158644,1.0236574760210713,2
95,11,4,QLD ($p$ estimated),1,0,0.05512530630260335,0.4941490661828918,-0.9134068634158644,1.0236574760210713,2
96,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0515982699771047,0.21962735258478985,0.6211286589109166,1.4820678810432928,NA
96,11,4,QLD ($p$ known),1,0,0.7879010793269217,0.6140871182119916,-0.4157096723685818,1.9915118310224251,2
96,11,4,QLD ($p$ estimated),1,0,0.7879010793269217,0.6140871182119916,-0.4157096723685818,1.9915118310224251,2
97,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.4149253552490571,0.22349761364844925,-0.02312996750190338,0.8529806780000178,NA
97,11,4,QLD ($p$ known),1,0,0.2566251062242884,0.4113495322965445,-0.5496199770769388,1.0628701895255157,2
97,11,4,QLD ($p$ estimated),1,0,0.2566251062242884,0.4113495322965445,-0.5496199770769388,1.0628701895255157,2
98,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.9843025643927736,0.21849367131069233,0.5560549686238165,1.4125501601617303,NA
98,11,4,QLD ($p$ known),1,0,0.31529573833597074,0.6562431501412085,-0.9709408359407978,1.6015323126127392,2
98,11,4,QLD ($p$ estimated),1,0,0.31529573833597074,0.6562431501412085,-0.9709408359407978,1.6015323126127392,2
99,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0912210012388972,0.2193099462559106,0.6613735065773124,1.521068495900482,NA
99,11,4,QLD ($p$ known),1,0,0.7514319064243613,0.4409114071226757,-0.112754451536083,1.6156182643848056,2
99,11,4,QLD ($p$ estimated),1,0,0.7514319064243613,0.4409114071226757,-0.112754451536083,1.6156182643848056,2
100,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.40150786412191,0.2141758572190552,0.9817231839725618,1.821292544271258,NA
100,11,4,QLD ($p$ known),1,0,1.2592412518950349,0.4601408711115371,0.3573651445164221,2.1611173592736477,2
100,11,4,QLD ($p$ estimated),1,0,1.2592412518950349,0.4601408711115371,0.3573651445164221,2.1611173592736477,2
101,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.6394656493302266,0.2169955043607825,1.214154460783093,2.06477683787736,NA
101,11,4,QLD ($p$ known),1,0,2.233586985407869,0.5266884129222031,1.2012776960803508,3.265896274735387,2
101,11,4,QLD ($p$ estimated),1,0,2.233586985407869,0.5266884129222031,1.2012776960803508,3.265896274735387,2
102,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.145090614622806,0.21193990186664569,0.7296884069641807,1.5604928222814316,NA
102,11,4,QLD ($p$ known),1,0,0.9394684904385624,0.5272659223199893,-0.09397271730861634,1.9729096981857412,2
102,11,4,QLD ($p$ estimated),1,0,0.9394684904385624,0.5272659223199893,-0.09397271730861634,1.9729096981857412,2
103,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0710382302482249,0.2014153257204523,0.6762641918361384,1.4658122686603114,NA
103,11,4,QLD ($p$ known),1,0,1.5296575441379092,0.6267570040818082,0.30121381613756504,2.758101272138253,2
103,11,4,QLD ($p$ estimated),1,0,1.5296575441379092,0.6267570040818082,0.30121381613756504,2.758101272138253,2
104,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.263662775624816,0.22024374794544463,0.8319850296517445,1.6953405215978874,NA
104,11,4,QLD ($p$ known),1,0,0.92583270518989,0.5230629184800141,-0.09937061503093748,1.9510360254107175,2
104,11,4,QLD ($p$ estimated),1,0,0.92583270518989,0.5230629184800141,-0.09937061503093748,1.9510360254107175,2
105,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.1131493899537723,0.2074084578814642,0.7066288125061024,1.5196699674014422,NA
105,11,4,QLD ($p$ known),1,0,1.7013827321312596,0.5706967016460521,0.5828171969049973,2.819948267357522,2
105,11,4,QLD ($p$ estimated),1,0,1.7013827321312596,0.5706967016460521,0.5828171969049973,2.819948267357522,2
106,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0443018147830556,0.2010424332430816,0.6502586456266157,1.4383449839394955,NA
106,11,4,QLD ($p$ known),1,0,0.22842830280142057,0.5298133084047114,-0.8100057816718137,1.2668623872746547,2
106,11,4,QLD ($p$ estimated),1,0,0.22842830280142057,0.5298133084047114,-0.8100057816718137,1.2668623872746547,2
107,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.9053723833999864,0.2010994733148791,0.5112174157028233,1.2995273510971492,NA
107,11,4,QLD ($p$ known),1,0,1.4357334453194956,0.4403622316138257,0.5726234713563972,2.298843419282594,2
107,11,4,QLD ($p$ estimated),1,0,1.4357334453194956,0.4403622316138257,0.5726234713563972,2.298843419282594,2
108,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.2265469039994163,0.2650625183865535,0.7070243679617715,1.746069440037061,NA
108,11,4,QLD ($p$ known),1,0,0.9543309910175766,0.5641675186108233,-0.15143734545963694,2.06009932749479,2
108,11,4,QLD ($p$ estimated),1,0,0.9543309910175766,0.5641675186108233,-0.15143734545963694,2.06009932749479,2
109,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.5418642394290192,0.21603522824421129,1.118435192070365,1.9652932867876731,NA
109,11,4,QLD ($p$ known),1,0,1.3824059358578884,0.4194501638083506,0.5602836147935213,2.2045282569222557,2
109,11,4,QLD ($p$ estimated),1,0,1.3824059358578884,0.4194501638083506,0.5602836147935213,2.2045282569222557,2
110,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.8068964219684613,0.23626886978494216,0.3438094371899747,1.269983406746948,NA
110,11,4,QLD ($p$ known),1,0,1.815626416410021,1.2458999819029355,-0.6263375481197329,4.257590380939775,2
110,11,4,QLD ($p$ estimated),1,0,1.815626416410021,1.2458999819029355,-0.6263375481197329,4.257590380939775,2
111,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.5154069069691067,0.23090831013090432,0.06282661911253429,0.9679871948256792,NA
111,11,4,QLD ($p$ known),1,0,0.23329415846538276,0.6591339242276444,-1.0586083330208005,1.5251966499515657,2
111,11,4,QLD ($p$ estimated),1,0,0.23329415846538276,0.6591339242276444,-1.0586083330208005,1.5251966499515657,2
112,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.3535943503069343,0.18976611386002193,0.9816527671412916,1.7255359334725775,NA
112,11,4,QLD ($p$ known),1,0,1.267116854576597,0.4290887656779354,0.4261028738478434,2.1081308353053503,2
112,11,4,QLD ($p$ estimated),1,0,1.267116854576597,0.4290887656779354,0.4261028738478434,2.1081308353053503,2
113,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.6979760950205713,0.21326263952234023,0.27998132155678446,1.115970868484358,NA
113,11,4,QLD ($p$ known),1,0,1.3795140349558257,0.6050364615556484,0.1936425703067548,2.5653854996048966,2
113,11,4,QLD ($p$ estimated),1,0,1.3795140349558257,0.6050364615556484,0.1936425703067548,2.5653854996048966,2
114,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0698736809598095,0.20844040124728935,0.6613304945151226,1.4784168674044968,NA
114,11,4,QLD ($p$ known),1,0,1.703348535472783,0.7681265179639836,0.19782056026337536,3.208876510682191,2
114,11,4,QLD ($p$ estimated),1,0,1.703348535472783,0.7681265179639836,0.19782056026337536,3.208876510682191,2
115,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.9969775612278282,0.2006853330900982,0.6036343083712358,1.3903208140844208,NA
115,11,4,QLD ($p$ known),1,0,1.7599941675840092,0.4428067494674736,0.8920929386277611,2.627895396540257,2
115,11,4,QLD ($p$ estimated),1,0,1.7599941675840092,0.4428067494674736,0.8920929386277611,2.627895396540257,2
116,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0306589940698725,0.2039028960267805,0.6310093178573828,1.4303086702823622,NA
116,11,4,QLD ($p$ known),1,0,-0.03984270876695871,0.5932649018854338,-1.202641916462409,1.1229564989284917,2
116,11,4,QLD ($p$ estimated),1,0,-0.03984270876695871,0.5932649018854338,-1.202641916462409,1.1229564989284917,2
117,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.2969992328236175,0.22255450785887185,0.8607923974202287,1.7332060682270063,NA
117,11,4,QLD ($p$ known),1,0,1.3334771863490251,0.688187108188563,-0.01536954570055826,2.6823239183986085,2
117,11,4,QLD ($p$ estimated),1,0,1.3334771863490251,0.688187108188563,-0.01536954570055826,2.6823239183986085,2
118,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.935253476474314,0.19592588244881423,0.551238746874638,1.31926820607399,NA
118,11,4,QLD ($p$ known),1,0,1.0393177579368191,0.4040767126726926,0.24732740109834173,1.8313081147752963,2
118,11,4,QLD ($p$ estimated),1,0,1.0393177579368191,0.4040767126726926,0.24732740109834173,1.8313081147752963,2
119,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.077278269261053,0.20286874886517103,0.6796555214853177,1.4749010170367882,NA
119,11,4,QLD ($p$ known),1,0,1.2037487386801404,0.4102759442094669,0.39960788802958547,2.0078895893306954,2
119,11,4,QLD ($p$ estimated),1,0,1.2037487386801404,0.4102759442094669,0.39960788802958547,2.0078895893306954,2
120,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.1066279820581617,0.22625113357847923,0.6631757602443424,1.550080203871981,NA
120,11,4,QLD ($p$ known),1,0,1.4543920395168608,0.5361169706094261,0.4036027771223858,2.505181301911336,2
120,11,4,QLD ($p$ estimated),1,0,1.4543920395168608,0.5361169706094261,0.4036027771223858,2.505181301911336,2
121,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.003150526333214,0.256518785062413,0.5003737076108846,1.5059273450555437,NA
121,11,4,QLD ($p$ known),1,0,1.564174995082864,0.5160862842089795,0.5526458780332641,2.575704112132464,2
121,11,4,QLD ($p$ estimated),1,0,1.564174995082864,0.5160862842089795,0.5526458780332641,2.575704112132464,2
122,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.8731424379475589,0.18026153600490377,0.5198298273779476,1.22645504851717,NA
122,11,4,QLD ($p$ known),1,0,1.226445120095143,0.4947941486882621,0.25664858866614937,2.1962416515241365,2
122,11,4,QLD ($p$ estimated),1,0,1.226445120095143,0.4947941486882621,0.25664858866614937,2.1962416515241365,2
123,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.7722906024482521,0.2104463936364469,0.3598156709208162,1.184765533975688,NA
123,11,4,QLD ($p$ known),1,0,1.0782780916413297,0.5255537196797285,0.04819280106906176,2.1083633822135974,2
123,11,4,QLD ($p$ estimated),1,0,1.0782780916413297,0.5255537196797285,0.04819280106906176,2.1083633822135974,2
124,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.0482642685890282,0.19460749313596123,0.6668335820425442,1.4296949551355125,NA
124,11,4,QLD ($p$ known),1,0,0.8503565016580024,0.4472117074320579,-0.02617844490883125,1.726891448224836,2
124,11,4,QLD ($p$ estimated),1,0,0.8503565016580024,0.4472117074320579,-0.02617844490883125,1.726891448224836,2
125,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.1391810957636164,0.17734662954934902,0.7915817018468922,1.4867804896803405,NA
125,11,4,QLD ($p$ known),1,0,1.3030377007810234,0.3862500568042682,0.5459875894446578,2.060087812117389,2
125,11,4,QLD ($p$ estimated),1,0,1.3030377007810234,0.3862500568042682,0.5459875894446578,2.060087812117389,2
126,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.3780253661745143,0.18516081833357645,1.0151101622407044,1.7409405701083245,NA
126,11,4,QLD ($p$ known),1,0,1.4863999482899837,0.4901053818702754,0.5257933998242438,2.4470064967557237,2
126,11,4,QLD ($p$ estimated),1,0,1.4863999482899837,0.4901053818702754,0.5257933998242438,2.4470064967557237,2
127,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.7715409324698762,0.21503878012162003,0.350064923431501,1.1930169415082514,NA
127,11,4,QLD ($p$ known),1,0,0.8911666055360645,0.6320944801921686,-0.34773857564058597,2.130071786712715,2
127,11,4,QLD ($p$ estimated),1,0,0.8911666055360645,0.6320944801921686,-0.34773857564058597,2.130071786712715,2
128,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,1.21916836015854,0.23720434972080287,0.7542478347057663,1.6840888856113136,NA
128,11,4,QLD ($p$ known),1,0,1.0813186921310889,0.5055426990673978,0.09045500195898903,2.0721823823031884,2
128,11,4,QLD ($p$ estimated),1,0,1.0813186921310889,0.5055426990673978,0.09045500195898903,2.0721823823031884,2
129,11,4,TWFE with $\bm{w}_i' \bm{\beta}_t$,1,0,0.7829571140661988,0.20853802913858152,0.37422257695457906,1.1916916511778186,NA
129,11,4,QLD ($p$ known),1,0,0.5067949305272128,0.4844659123197646,-0.4427582576195258,1.4563481186739513,2
